,Season Year,Week,Team Name,Team City,Player,Player Jersey,Position,Injury Status,Injury Status Date,Practice Status,Injury Type
964,2023.0,6.0,Bills,Buffalo,Dalton Kincaid,86.0,TE,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Concussion
965,2023.0,6.0,Bills,Buffalo,Dawson Knox,88.0,TE,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Wrist
966,2023.0,6.0,Bills,Buffalo,Dion Dawkins,73.0,T,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Personal
967,2023.0,6.0,Bills,Buffalo,Greg Rousseau,50.0,DE,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Foot
968,2023.0,6.0,Bills,Buffalo,Baylon Spector,54.0,LB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hamstring
969,2023.0,6.0,Bills,Buffalo,Shaq Lawson,90.0,DE,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Toe
970,2023.0,6.0,Bills,Buffalo,Christian Benford,47.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Shoulder
971,2023.0,6.0,Bills,Buffalo,Dane Jackson,30.0,CB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Foot
972,2023.0,6.0,Texans,Houston,Tytus Howard,71.0,T,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hand
973,2023.0,6.0,Texans,Houston,Josh Jones,74.0,T,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hand
974,2023.0,6.0,Texans,Houston,Denzel Perryman,6.0,MLB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hand
975,2023.0,6.0,Texans,Houston,Tavierre Thomas,4.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hand
976,2023.0,6.0,Texans,Houston,Laremy Tunsil,78.0,T,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
977,2023.0,6.0,Texans,Houston,Shaq Griffin,0.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Calf
978,2023.0,6.0,Texans,Houston,Tank Dell,3.0,WR,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Concussion
979,2023.0,6.0,Texans,Houston,Robert Woods,2.0,WR,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ribs
980,2023.0,6.0,Texans,Houston,Maliek Collins,96.0,DT,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Abdomen
981,2023.0,6.0,Texans,Houston,Blake Cashman,53.0,LB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Wrist
982,2023.0,6.0,Texans,Houston,George Fant,77.0,T,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hip
983,2023.0,6.0,Texans,Houston,Christian Harris,48.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Concussion
984,2023.0,6.0,Texans,Houston,Shaq Mason,69.0,G,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
985,2023.0,6.0,Texans,Houston,Noah Brown,85.0,WR,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Groin
986,2023.0,6.0,Titans,Tennessee,Azeez Al-Shaair,2.0,LB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Neck
987,2023.0,6.0,Titans,Tennessee,Aaron Brewer,55.0,OL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Neck
988,2023.0,6.0,Titans,Tennessee,Treylon Burks,16.0,WR,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Knee
989,2023.0,6.0,Titans,Tennessee,Luke Gifford,57.0,LB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
990,2023.0,6.0,Titans,Tennessee,Derrick Henry,22.0,RB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Rest
991,2023.0,6.0,Titans,Tennessee,Denico Autry,96.0,DL,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Finger
992,2023.0,6.0,Titans,Tennessee,DeAndre Hopkins,10.0,WR,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Rest
993,2023.0,6.0,Titans,Tennessee,Amani Hooker,37.0,DB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Thumb
994,2023.0,6.0,Titans,Tennessee,Elijah Molden,24.0,CB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
995,2023.0,6.0,Titans,Tennessee,Jeffery Simmons,98.0,DT,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Shoulder
996,2023.0,6.0,Titans,Tennessee,Teair Tart,93.0,DT,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Toe
997,2023.0,6.0,Bengals,Cincinnati,Josh Tupou,68.0,DT,Questionable,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Toe
998,2023.0,6.0,Bengals,Cincinnati,Chidobe Awuzie,22.0,CB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Back
999,2023.0,6.0,Bengals,Cincinnati,Akeem Davis-Gaither,59.0,LB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Knee
1000,2023.0,6.0,Bengals,Cincinnati,Devin Harper,56.0,LB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hamstring
1001,2023.0,6.0,Bengals,Cincinnati,Tee Higgins,5.0,WR,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ribs
1002,2023.0,6.0,Bengals,Cincinnati,Myles Murphy,99.0,DE,Questionable,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Personal
1003,2023.0,6.0,Eagles,Philadelphia,Fletcher Cox,91.0,DT,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Back
1004,2023.0,6.0,Eagles,Philadelphia,Quez Watkins,16.0,WR,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1005,2023.0,6.0,Eagles,Philadelphia,Nakobe Dean,17.0,LB,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Foot
1006,2023.0,6.0,Eagles,Philadelphia,Jack Stoll,89.0,TE,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Shoulder
1007,2023.0,6.0,Eagles,Philadelphia,Rashaad Penny,23.0,RB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Illness
1008,2023.0,6.0,Eagles,Philadelphia,Jalen Carter,98.0,DT,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Ankle
1009,2023.0,6.0,Eagles,Philadelphia,Justin Evans,30.0,SAF,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Knee
1010,2023.0,6.0,Eagles,Philadelphia,Darius Slay Jr.,2.0,CB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Knee
1011,2023.0,6.0,Eagles,Philadelphia,Marlon Tuipulotu,95.0,DT,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,triceps
1012,2023.0,6.0,Eagles,Philadelphia,Sydney Brown,21.0,SAF,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Hamstring
1013,2023.0,6.0,Cardinals,Arizona,Jonathan Ledbetter,93.0,DL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Finger
1014,2023.0,6.0,Cardinals,Arizona,Garrett Williams,21.0,CB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1015,2023.0,6.0,Cardinals,Arizona,Kelvin Beachum,68.0,OL,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hand
1016,2023.0,6.0,Cardinals,Arizona,Dennis Daley,71.0,OL,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1017,2023.0,6.0,Cardinals,Arizona,Jesse Luketa,43.0,OLB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Shoulder
1018,2023.0,6.0,Cardinals,Arizona,Myjai Sanders,41.0,OLB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Thumb
1019,2023.0,6.0,Cardinals,Arizona,Cameron Thomas,97.0,OLB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Thigh
1020,2023.0,6.0,Cardinals,Arizona,Hollywood Brown,2.0,WR,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Illness
1021,2023.0,6.0,Cardinals,Arizona,Josh Woods,10.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1022,2023.0,6.0,Cardinals,Arizona,Elijah Higgins,84.0,TE,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Illness
1023,2023.0,6.0,Cardinals,Arizona,Jalen Thompson,34.0,SAF,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1024,2023.0,6.0,Cardinals,Arizona,Keaontay Ingram,30.0,RB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Neck
1025,2023.0,6.0,Rams,Los Angeles,Ernest Jones IV,53.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1026,2023.0,6.0,Rams,Los Angeles,Christian Rozeboom,56.0,LB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Thigh
1027,2023.0,6.0,Rams,Los Angeles,Kevin Dotson,69.0,OL,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1028,2023.0,6.0,Rams,Los Angeles,Ben Skowronek,18.0,WR,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Achillies
1029,2023.0,6.0,Rams,Los Angeles,Joe Noteboom,70.0,T,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Groin
1030,2023.0,6.0,Rams,Los Angeles,Larrell Murchison,52.0,DT,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1031,2023.0,6.0,Panthers,Carolina,Brian Burns,0.0,OLB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1032,2023.0,6.0,Panthers,Carolina,Derrick Brown,95.0,DT,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1033,2023.0,6.0,Panthers,Carolina,Giovanni Ricci,45.0,TE,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1034,2023.0,6.0,Panthers,Carolina,Kamu Grugier-Hill,54.0,LB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Back
1035,2023.0,6.0,Panthers,Carolina,Vonn Bell,24.0,SAF,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Quad
1036,2023.0,6.0,Panthers,Carolina,Miles Sanders,6.0,RB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1037,2023.0,6.0,Panthers,Carolina,Ian Thomas,80.0,TE,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Calf
1038,2023.0,6.0,Panthers,Carolina,Xavier Woods,25.0,SAF,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1039,2023.0,6.0,Panthers,Carolina,Chandler Zavala,62.0,G,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Neck
1040,2023.0,6.0,Panthers,Carolina,Taylor Moton,72.0,T,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1041,2023.0,6.0,Panthers,Carolina,Calvin Throckmorton,76.0,G,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Calf
1042,2023.0,6.0,Panthers,Carolina,Austin Corbett,63.0,G,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1043,2023.0,6.0,Panthers,Carolina,Stephen Sullivan,84.0,TE,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hip
1044,2023.0,6.0,Panthers,Carolina,Donte Jackson,26.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Shoulder
1045,2023.0,6.0,Colts,Indianapolis,Mo Alie-Cox,81.0,TE,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Concussion
1046,2023.0,6.0,Colts,Indianapolis,Braden Smith,72.0,T,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Foot
1047,2023.0,6.0,Colts,Indianapolis,Shaquille Leonard,53.0,LB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Groin
1048,2023.0,6.0,Colts,Indianapolis,Kwity Paye,51.0,DE,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Concussion
1049,2023.0,6.0,Colts,Indianapolis,Bernhard Raimann,79.0,T,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Concussion
1050,2023.0,6.0,Colts,Indianapolis,DeForest Buckner,99.0,DT,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Back
1051,2023.0,6.0,Colts,Indianapolis,Ryan Kelly,78.0,C,Questionable,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Ankle/Foot
1052,2023.0,6.0,Colts,Indianapolis,Grover Stewart,90.0,DT,Questionable,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Foot
1053,2023.0,6.0,Chargers,Los Angeles,Joey Bosa,97.0,OLB,Questionable,2023-10-14T00:00:00+00:00,Limited Participation In Practice,Toe
1054,2023.0,6.0,Chargers,Los Angeles,Austin Ekeler,30.0,RB,Questionable,2023-10-14T00:00:00+00:00,Full Participation In Practice,Ankle
1055,2023.0,6.0,Chargers,Los Angeles,Alohi Gilman,32.0,SAF,Doubtful,2023-10-14T00:00:00+00:00,Did Not Participate In Practice,Heel
1056,2023.0,6.0,Chargers,Los Angeles,Joshua Palmer,5.0,WR,Questionable,2023-10-15T00:00:00+00:00,Did Not Participate In Practice,Groin
1057,2023.0,6.0,Chargers,Los Angeles,Justin Herbert,10.0,QB,Questionable,2023-10-14T00:00:00+00:00,Full Participation In Practice,Finger
1058,2023.0,6.0,Chargers,Los Angeles,Derwin James Jr.,3.0,SAF,Questionable,2023-10-14T00:00:00+00:00,Full Participation In Practice,Hamstring
1059,2023.0,6.0,Chargers,Los Angeles,Deane Leonard,33.0,DB,Doubtful,2023-10-14T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1060,2023.0,6.0,Chargers,Los Angeles,Donald Parham Jr.,89.0,TE,Questionable,2023-10-14T00:00:00+00:00,Full Participation In Practice,Wrist
1061,2023.0,6.0,Chargers,Los Angeles,Trey Pipkins III,79.0,T,Questionable,2023-10-14T00:00:00+00:00,Full Participation In Practice,Shoulder
1062,2023.0,6.0,Chargers,Los Angeles,Rashawn Slater,70.0,T,Questionable,2023-10-14T00:00:00+00:00,Full Participation In Practice,Ankle
1063,2023.0,6.0,Chargers,Los Angeles,Nick Williams,95.0,DL,Questionable,2023-10-14T00:00:00+00:00,Limited Participation In Practice,Back
1064,2023.0,6.0,Patriots,New England,JuJu Smith-Schuster,7.0,WR,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Concussion
1065,2023.0,6.0,Patriots,New England,DeMario Douglas,81.0,WR,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Concussion
1066,2023.0,6.0,Patriots,New England,Christian Barmore,90.0,DL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1067,2023.0,6.0,Patriots,New England,Trent Brown,77.0,OL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Chest
1068,2023.0,6.0,Patriots,New England,Cody Davis,22.0,DB,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1069,2023.0,6.0,Patriots,New England,Trey Flowers,58.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Foot
1070,2023.0,6.0,Patriots,New England,Davon Godchaux,92.0,DL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1071,2023.0,6.0,Patriots,New England,Jonathan Jones,31.0,DB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1072,2023.0,6.0,Patriots,New England,Kyle Dugger,23.0,DB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Foot
1073,2023.0,6.0,Patriots,New England,Mike Onwenu,71.0,OL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1074,2023.0,6.0,Patriots,New England,Riley Reiff,74.0,OL,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1075,2023.0,6.0,Patriots,New England,Cole Strange,69.0,OL,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1076,2023.0,6.0,Patriots,New England,Joshua Uche,55.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1077,2023.0,6.0,Patriots,New England,Shaun Wade,26.0,CB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Shoulder
1078,2023.0,6.0,Patriots,New England,Tyrone Wheatley Jr.,72.0,T,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1079,2023.0,6.0,Patriots,New England,Tyquan Thornton,11.0,WR,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Shoulder
1080,2023.0,6.0,Vikings,Minnesota,Jordan Addison,3.0,WR,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1081,2023.0,6.0,Vikings,Minnesota,Marcus Davenport,0.0,OLB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Elbow
1082,2023.0,6.0,Vikings,Minnesota,Akayleb Evans,21.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1083,2023.0,6.0,Vikings,Minnesota,Lewis Cine,6.0,SAF,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Hamstring
1084,2023.0,6.0,Vikings,Minnesota,Kene Nwangwu,26.0,RB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Back
1085,2023.0,6.0,Falcons,Atlanta,Kaleb McGary,76.0,T,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1086,2023.0,6.0,Falcons,Atlanta,Bud Dupree,48.0,OLB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Wrist
1087,2023.0,6.0,Falcons,Atlanta,Jonnu Smith,81.0,TE,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1088,2023.0,6.0,Dolphins,Miami,Alec Ingold,30.0,FB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Foot
1089,2023.0,6.0,Dolphins,Miami,Connor Williams,58.0,OL,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Groin
1090,2023.0,6.0,Dolphins,Miami,Braxton Berrios,0.0,WR,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1091,2023.0,6.0,Dolphins,Miami,Robert Jones,65.0,OL,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1092,2023.0,6.0,Dolphins,Miami,Nik Needham,40.0,CB,Doubtful,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Achillies
1093,2023.0,6.0,Dolphins,Miami,Jaelan Phillips,15.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Oblique
1094,2023.0,6.0,Dolphins,Miami,Jeff Wilson Jr.,23.0,RB,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ribs
1095,2023.0,6.0,Dolphins,Miami,Robert Hunt,68.0,OL,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1096,2023.0,6.0,Giants,New York,Jamie Gillan,6.0,P,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Illness
1097,2023.0,6.0,Giants,New York,Daniel Jones,8.0,QB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Neck
1098,2023.0,6.0,Giants,New York,Micah McFadden,41.0,LB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1099,2023.0,6.0,Giants,New York,Wan'Dale Robinson,17.0,WR,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1100,2023.0,6.0,Giants,New York,Adoree' Jackson,22.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ribs
1101,2023.0,6.0,Giants,New York,John Michael Schmitz Jr.,61.0,C,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1102,2023.0,6.0,Giants,New York,Andrew Thomas,78.0,T,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1103,2023.0,6.0,Giants,New York,Darren Waller,12.0,TE,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Groin
1104,2023.0,6.0,Giants,New York,D.J. Davidson,98.0,DL,Questionable,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Knee
1105,2023.0,6.0,Giants,New York,Azeez Ojulari,51.0,OLB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Ankle
1106,2023.0,6.0,Giants,New York,Deonte Banks,25.0,CB,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1107,2023.0,6.0,Giants,New York,Saquon Barkley,26.0,RB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1108,2023.0,6.0,Giants,New York,Gary Brightwell,23.0,RB,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Ankle
1109,2023.0,6.0,Giants,New York,Cor'Dale Flott,28.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1110,2023.0,6.0,Giants,New York,Shane Lemieux,66.0,G,Questionable,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Groin
1111,2023.0,6.0,Giants,New York,Marcus McKethan,60.0,OL,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Knee
1112,2023.0,6.0,Giants,New York,Matt Peart,74.0,T,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1113,2023.0,6.0,Giants,New York,Evan Neal,73.0,T,Questionable,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Ankle
1114,2023.0,6.0,Lions,Detroit,Brian Branch,32.0,DB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Ankle
1115,2023.0,6.0,Lions,Detroit,Jahmyr Gibbs,26.0,RB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1116,2023.0,6.0,Lions,Detroit,Jonah Jackson,73.0,G,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Ankle
1117,2023.0,6.0,Lions,Detroit,Zonovan Knight,28.0,RB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1118,2023.0,6.0,Lions,Detroit,Josh Paschal,93.0,DL,Out,2023-10-13T00:00:00+00:00,Limited Participation In Practice,Knee
1119,2023.0,6.0,Lions,Detroit,James Mitchell,82.0,TE,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1120,2023.0,6.0,Lions,Detroit,Emmanuel Moseley,4.0,CB,Out,2023-10-13T00:00:00+00:00,Did Not Participate In Practice,Knee
1121,2023.0,6.0,Lions,Detroit,Taylor Decker,68.0,T,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Ankle
1122,2023.0,6.0,Lions,Detroit,Amon-Ra St. Brown,14.0,WR,Out,2023-10-13T00:00:00+00:00,Full Participation In Practice,Abdomen
1123,2023.0,6.0,Lions,Detroit,Khalil Dorsey,30.0,CB,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Illness
1124,2023.0,6.0,Lions,Detroit,Frank Ragnow,77.0,C,Questionable,2023-10-13T00:00:00+00:00,Full Participation In Practice,Toe
